id,message,tone
116,Please don't block Noida Delhi road. Mai ne via Noida Delhi aana hai??,"{'document_tone': {'tones': [{'score': 0.77494, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': ""Please don't block Noida Delhi road."", 'tones': [{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Mai ne via Noida Delhi aana hai??', 'tones': []}]}"
117,So now ITcel n kangana shorsharaba mausi shd b satisfied ! Now not only Sikhs but Hindus also participating.. Happy now u creeps,"{'document_tone': {'tones': [{'score': 0.848667, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'So now ITcel n kangana shorsharaba mausi shd b satisfied !', 'tones': [{'score': 0.501975, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 1, 'text': 'Now not only Sikhs but Hindus also participating.. Happy now u creeps', 'tones': [{'score': 0.799342, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
118,standwithfarmerschallenge,{'document_tone': {'tones': []}}
119,,{'document_tone': {'tones': []}}
120,Corona spreaders,{'document_tone': {'tones': []}}
121,Lawda ka sarkar ko sunna hoga????,{'document_tone': {'tones': []}}
122,Yahan Kia to maar khayenge..,{'document_tone': {'tones': []}}
123,???? ???? ???????? ???? ??,{'document_tone': {'tones': []}}
124,Jay kisan??,{'document_tone': {'tones': []}}
125,,{'document_tone': {'tones': []}}
126,???? ?? ?? ??? Diljit Dosanjh ??  Kangana Ranaut ?? ??? ????.!,{'document_tone': {'tones': []}}
127,,{'document_tone': {'tones': []}}
128,,{'document_tone': {'tones': []}}
129,,{'document_tone': {'tones': []}}
130,,{'document_tone': {'tones': []}}
131,,{'document_tone': {'tones': []}}
132,,{'document_tone': {'tones': []}}
133,,{'document_tone': {'tones': []}}
134,,{'document_tone': {'tones': []}}
135,,{'document_tone': {'tones': []}}
136,Hahahaha...day dreaming?,"{'document_tone': {'tones': [{'score': 0.608256, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
137,,{'document_tone': {'tones': []}}
138,,{'document_tone': {'tones': []}}
139,,{'document_tone': {'tones': []}}
140,Nitin Chauhan,{'document_tone': {'tones': []}}
141,"#standwithfarmerschallenge #IStandWithFarmers  The govt increased the MSP of Dal from Rs.28 to Rs.41.   Farmers were thrilled. Next thing you know, Adani imports 400 million tons of pulses and cereals (including dal) at 17/- and sells it at 28/-. No buyers at the APMC yards. The farmers  had to sell it at half the cost.   Adani did that with pepper. The market price was 600, Adani imports at 58/- and killed the local produce.   This year the cardamom crop has failed. And he is selling at 3000 a kilo.  Do you see the Devil in Modi? And why he is not ready to protect MSP and set it as the floor price in an open auction?  #standwithfarmerschallenge","{'document_tone': {'tones': [{'score': 0.588682, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': '#standwithfarmerschallenge #IStandWithFarmers  The govt increased the MSP of Dal from Rs.28 to Rs.41.', 'tones': []}, {'sentence_id': 1, 'text': 'Farmers were thrilled.', 'tones': []}, {'sentence_id': 2, 'text': 'Next thing you know, Adani imports 400 million tons of pulses and cereals (including dal) at 17/- and sells it at 28/-.', 'tones': []}, {'sentence_id': 3, 'text': 'No buyers at the APMC yards.', 'tones': []}, {'sentence_id': 4, 'text': 'The farmers  had to sell it at half the cost.', 'tones': [{'score': 0.583838, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 5, 'text': 'Adani did that with pepper.', 'tones': []}, {'sentence_id': 6, 'text': 'The market price was 600, Adani imports at 58/- and killed the local produce.', 'tones': [{'score': 0.600749, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 7, 'text': 'This year the cardamom crop has failed.', 'tones': [{'score': 0.784297, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 8, 'text': 'And he is selling at 3000 a kilo.', 'tones': []}, {'sentence_id': 9, 'text': 'Do you see the Devil in Modi?', 'tones': []}, {'sentence_id': 10, 'text': 'And why he is not ready to protect MSP and set it as the floor price in an open auction?', 'tones': [{'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 11, 'text': '#standwithfarmerschallenge', 'tones': []}]}"
142,We should respect Farmers????????. The Produce what we eat. It is the Responsibility of Govt. To listen their demands,"{'document_tone': {'tones': [{'score': 0.61954, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'We should respect Farmers????????.', 'tones': []}, {'sentence_id': 1, 'text': 'The Produce what we eat.', 'tones': [{'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'It is the Responsibility of Govt.', 'tones': [{'score': 0.56146, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 3, 'text': 'To listen their demands', 'tones': []}]}"
143,"All indians must Support for the farmers strike against corporate looting supported by BJP  AN END OF BJP/MODI'S LOOTING IN INDIA SOON:  Poor beggers will decide, reliance and Ambani will decide what indians should eat and it's price.  for example; Today if the price of rice 40 and sugar 45 then after new law rice price will be 65 and sugar price will be 70 / kg....same like petrol price what modi promised to public..... So farmers must fight till withdraw this bill and the benefits will go to entire indians, if the law impliment then benefits will go to Ambani and reliance.....plz save india from.corperates and bjp/modi.....","{'document_tone': {'tones': [{'score': 0.637653, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.92666, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.775421, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': ""All indians must Support for the farmers strike against corporate looting supported by BJP  AN END OF BJP/MODI'S LOOTING IN INDIA SOON:  Poor beggers will decide, reliance and Ambani will decide what indians should eat and it's price."", 'tones': [{'score': 0.645346, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.831026, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.709528, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'for example; Today if the price of rice 40 and sugar 45 then after new law rice price will be 65 and sugar price will be 70 / kg....same like petrol price what modi promised to public.....', 'tones': [{'score': 0.778835, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'So farmers must fight till withdraw this bill and the benefits will go to entire indians, if the law impliment then benefits will go to Ambani and reliance.....plz save india from.corperates', 'tones': [{'score': 0.50752, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.612271, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 3, 'text': 'and bjp/modi.....', 'tones': []}]}"
144,,{'document_tone': {'tones': []}}
145,Perhaps thousands of lives will be lost in ambulances if that happens.,"{'document_tone': {'tones': [{'score': 0.687771, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
146,These Farmer's protest are futile and hurting India' s progress that's what opposition wants...,"{'document_tone': {'tones': [{'score': 0.751098, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
147,,{'document_tone': {'tones': []}}
148,,{'document_tone': {'tones': []}}
149,Bring in army and neutralize them once and for all ,"{'document_tone': {'tones': [{'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
150,"#Save_Punjab_Farmers  Thank you Justin Trudeau,  Canadians & the World are worried about the repeat of 1984 #Sikh_massacre_Golden_Temple, Amritsar  6000 Sikhs killed in a day , could happen again by Hindutva terrorists in the BJP government.  https://imgflip.com/gif/4ogwpb ","{'document_tone': {'tones': [{'score': 0.585362, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.884138, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': '#Save_Punjab_Farmers  Thank you Justin Trudeau,  Canadians & the World are worried about the repeat of 1984 #Sikh_massacre_Golden_Temple, Amritsar  6000 Sikhs killed in a day , could happen again by Hindutva terrorists in the BJP government.', 'tones': [{'score': 0.585362, 'tone_id': 'fear', 'tone_name': 'Fear'}]}, {'sentence_id': 1, 'text': 'https://imgflip.com/gif/4ogwpb', 'tones': []}]}"
151,Request everyone to support farmers,{'document_tone': {'tones': []}}
152, Each and every citizen must support agitating Farmers to #SaveINDIA from the Present Autocrat Regime ????,"{'document_tone': {'tones': [{'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
153,"Let them do anything,we won't support this farmers We will stop eating food And let's start eating gobar","{'document_tone': {'tones': [{'score': 0.525007, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
154,"Shame on these punjabi , congress and communist anarchists. These greedy people in the name of farmers want to stop the growth of farmers in other parts of the country . These paid people under the instigation of mainos are doing all this","{'document_tone': {'tones': [{'score': 0.674934, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.823523, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Shame on these punjabi , congress and communist anarchists.', 'tones': []}, {'sentence_id': 1, 'text': 'These greedy people in the name of farmers want to stop the growth of farmers in other parts of the country .', 'tones': [{'score': 0.714658, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 2, 'text': 'These paid people under the instigation of mainos are doing all this', 'tones': [{'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
155,We are with you Sikh Farmers,"{'document_tone': {'tones': [{'score': 0.570263, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
156,this arrogant punjabis think they are specal,"{'document_tone': {'tones': [{'score': 0.801827, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
157,,{'document_tone': {'tones': []}}
158,,{'document_tone': {'tones': []}}
159,Truth about BJPs farmers 3 black laws  https://www.facebook.com/100033475068155/videos/418582509267581/  https://www.facebook.com/dharchowdhurypankaj/videos/3615814618433847/,"{'document_tone': {'tones': [{'score': 0.571646, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Truth about BJPs farmers 3 black laws  https://www.facebook.com/100033475068155/videos/418582509267581/', 'tones': [{'score': 0.571646, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'https://www.facebook.com/dharchowdhurypankaj/videos/3615814618433847/', 'tones': []}]}"
160,I stand with farmers ,"{'document_tone': {'tones': [{'score': 0.505983, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
161,?? ???? ????? ???? ???? ?? ???? ?? ??? ????,{'document_tone': {'tones': []}}
162,,{'document_tone': {'tones': []}}
163,,{'document_tone': {'tones': []}}
164,,{'document_tone': {'tones': []}}
165,,{'document_tone': {'tones': []}}
166,,{'document_tone': {'tones': []}}
167,,{'document_tone': {'tones': []}}
168,??? ???? ??? ????,{'document_tone': {'tones': []}}
169,,{'document_tone': {'tones': []}}
170,,{'document_tone': {'tones': []}}
171,,{'document_tone': {'tones': []}}
172,"??? ?? ??? ?? ???? ???? ????? ..7 ??? ???? ?? ???? ???? ???? ??, ??? ?? ??????  ????  ?? ...  #SayNoToBharatBandh  RT Max, like and don’t forget to follow me ??. Lets connect https://t.co/rDeuq29ajf","{'document_tone': {'tones': [{'score': 0.84639, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': '??? ?? ??? ?? ???? ???? ????? ..7 ??? ???? ?? ???? ???? ???? ??, ??? ?? ??????  ????  ?? ...  #SayNoToBharatBandh  RT Max, like and don’t forget to follow me ??.', 'tones': [{'score': 0.552646, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Lets connect https://t.co/rDeuq29ajf', 'tones': [{'score': 0.982476, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
173,Destroy Endia,"{'document_tone': {'tones': [{'score': 0.710836, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
174,All non sende,"{'document_tone': {'tones': [{'score': 0.989586, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
175,"Good decision by farmers, Vaheguru ji bless you all ","{'document_tone': {'tones': [{'score': 0.885983, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.874372, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
176,????????,{'document_tone': {'tones': []}}
177,Good,"{'document_tone': {'tones': [{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
178,?????? ??????? ?,{'document_tone': {'tones': []}}
179,,{'document_tone': {'tones': []}}
180,???,{'document_tone': {'tones': []}}
181,We support farmers..we're stand with our farmers..JAI JAWAN JAI KISAAN..,{'document_tone': {'tones': []}}
182,More power to farmers ?? #IamWithFarmers,"{'document_tone': {'tones': [{'score': 0.527362, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
183,,{'document_tone': {'tones': []}}
184,#Supportfarmers,{'document_tone': {'tones': []}}
185,Good,"{'document_tone': {'tones': [{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
186,,{'document_tone': {'tones': []}}
187,Khalistan Zindabad ??????,{'document_tone': {'tones': []}}
188,Great decision...  a?? #standwithfarmerschallenge,"{'document_tone': {'tones': [{'score': 0.782018, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
189,It's True?ly W??NDERFULL...I LIKE S IT TRULLY...???? ????????,{'document_tone': {'tones': []}}
190,??????????,{'document_tone': {'tones': []}}
191,I support farmers,"{'document_tone': {'tones': [{'score': 0.573718, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
192,I am with my kissan brother,{'document_tone': {'tones': []}}
193,Kissan ekta jindabaad,{'document_tone': {'tones': []}}
194,Ban them,"{'document_tone': {'tones': [{'score': 0.719715, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.751756, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.982476, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
195,Jattan nal pangy  Nai changay ????,{'document_tone': {'tones': []}}
196,Poor delhites ! ??,"{'document_tone': {'tones': [{'score': 0.593727, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Poor delhites !', 'tones': [{'score': 0.593727, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': '??', 'tones': []}]}"
197,Jai Jaban Jai Kisan,{'document_tone': {'tones': []}}
198,Revolution time,"{'document_tone': {'tones': [{'score': 0.622627, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
199,jai ho modi ji,{'document_tone': {'tones': []}}
200,?????,{'document_tone': {'tones': []}}
201,?? ???? ?? ????? ,{'document_tone': {'tones': []}}
202,I support?? all the best ??,"{'document_tone': {'tones': [{'score': 0.961633, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
203,#StandWithFarmers,{'document_tone': {'tones': []}}
204,Modi will be next Indira. ??,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Modi will be next Indira.', 'tones': []}, {'sentence_id': 1, 'text': '??', 'tones': []}]}"
205,Good luck ??,"{'document_tone': {'tones': [{'score': 0.775326, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.998976, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
206,,{'document_tone': {'tones': []}}
207,Khalistanis terrorizing the nation,{'document_tone': {'tones': []}}
208,Great ?? ,"{'document_tone': {'tones': [{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
209,,{'document_tone': {'tones': []}}
210,Naumish Mehta,{'document_tone': {'tones': []}}
211,Modi shame,"{'document_tone': {'tones': [{'score': 0.563592, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
212,Modi will never backdown...,"{'document_tone': {'tones': [{'score': 0.898327, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
213,Shi kiya,{'document_tone': {'tones': []}}
214,I m with farmers,{'document_tone': {'tones': []}}
215,Lock Down ????,{'document_tone': {'tones': []}}
216,Free Haryana and Khalistan for our sikh brothers and sisters ????????????,{'document_tone': {'tones': []}}
217,V MUST UBITE AGAINST FEKU,"{'document_tone': {'tones': [{'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
218,"It is now clear that they are not farmers and they have no Farmer's issue in their mind. It is the joining together of Khaliatanis and looting middlemen, who lost their huge looting profit after the Agricultural laws are implemented, with the anti CAA Islamic terrorists , Award wapsi gang, Italiyan Congress, AAP, Akalidal and CPM. Their aim is not to discuss with the Government but to unleash riots and civil war. Crush these terrorists and anti nationals with an iron hand and release the public roads for the use of law abiding citizens.","{'document_tone': {'tones': [{'score': 0.726613, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': ""It is now clear that they are not farmers and they have no Farmer's issue in their mind."", 'tones': [{'score': 0.660207, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'It is the joining together of Khaliatanis and looting middlemen, who lost their huge looting profit after the Agricultural laws are implemented, with the anti CAA Islamic terrorists , Award wapsi gang, Italiyan Congress, AAP, Akalidal and CPM.', 'tones': []}, {'sentence_id': 2, 'text': 'Their aim is not to discuss with the Government but to unleash riots and civil war.', 'tones': [{'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 3, 'text': 'Crush these terrorists and anti nationals with an iron hand and release the public roads for the use of law abiding citizens.', 'tones': []}]}"
219,Block all access towards capital jai jawan jai kisan ????? ,"{'document_tone': {'tones': [{'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.874372, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
220,Support and stand with farmers ,{'document_tone': {'tones': []}}
221,#westandswithfarmers,{'document_tone': {'tones': []}}
222,Good luck to u all..,"{'document_tone': {'tones': [{'score': 0.828113, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
223,,{'document_tone': {'tones': []}}
224,Yes We support,{'document_tone': {'tones': []}}
225,Great that’s only way to break stubborn RSS KACCHA Dhari Bandar Sena terrorists govt????  #standwithfarmerschallenge,"{'document_tone': {'tones': [{'score': 0.570149, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
226,????????????????????,{'document_tone': {'tones': []}}
227,"Call army , we are under attack by Khalistanis",{'document_tone': {'tones': []}}
228,??????????,{'document_tone': {'tones': []}}
229,Good,"{'document_tone': {'tones': [{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
230,Support them,{'document_tone': {'tones': []}}
231,Salute them ????,"{'document_tone': {'tones': [{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
232,Congress sponsored Khalistan movement !,{'document_tone': {'tones': []}}
233,"Z,??? ??? ????? ?? ???? ???? ?? ????,",{'document_tone': {'tones': []}}
234,Support 10000000000%,{'document_tone': {'tones': []}}
235,,{'document_tone': {'tones': []}}
236,NDTV seems to be very happy,"{'document_tone': {'tones': [{'score': 0.860694, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
237,,{'document_tone': {'tones': []}}
238,Punjab??,{'document_tone': {'tones': []}}
239,Very good,"{'document_tone': {'tones': [{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.996934, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
240,?????????????? #supportfarmers,{'document_tone': {'tones': []}}
241,??????????,{'document_tone': {'tones': []}}
242,Salute,"{'document_tone': {'tones': [{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
243,Dirty politics of Congress ,{'document_tone': {'tones': []}}
244,,{'document_tone': {'tones': []}}
