Name,Comment,tone
lalbhadur shah,NDTV à¤µà¤¾à¤²à¥‡ à¤•à¥‹ à¤†à¤¤à¥�à¤®à¤¾ à¤•à¥‹ à¤¶à¤¾à¤‚à¤¤à¤¿ à¤®à¤¿à¤² à¤—à¤¯à¥€,{'document_tone': {'tones': []}}
Helping Bharat,"Leftist Logics-<br>When Police Beat Protesters<br>Leftist - 1) Why they are beating our Innocent Farmers?<br>2) Democracy of India is Dead<br>Today, these Naxali Protesters Beat Police<br>Leftist - These are not Farmers",{'document_tone': {'tones': []}}
Angela Paul,There is no point in making statements based on what happened today. It was the resultant of continued torture and denial of rights the govt imposed on farmers who were protesting for their genuine cause.  Many of today&#39;s incidents were created by other malwares. You should be proud that the farmers still managed to conduct their protest and the damages ended by this. I would give full credit to them for conducting it this neat ! Actually I admire them. No other political group could have done this with this much precision. It was  a hard blow on BJP dictatorship ðŸ’ªðŸ’ª<br><br>No public was reported hurt.  It&#39;s sad a 24 year old protestor was shot in the head. All criticising farmers should  go and find out who is that anti national criminal who shot him ðŸ˜�ðŸ˜� Again you should appreciate the effort and just try to imagine  the kind of great risks the farmers took. You should be brave and should posses a quality to belive in a cause. Spineless people lwill never understand that . So don&#39;t bother ðŸ˜�,"{'document_tone': {'tones': [{'score': 0.687722, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.538663, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.650682, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.535512, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'There is no point in making statements based on what happened today.', 'tones': [{'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'It was the resultant of continued torture and denial of rights the govt imposed on farmers who were protesting for their genuine cause.', 'tones': [{'score': 0.802045, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.775384, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'Many of today&#39;s incidents were created by other malwares.', 'tones': []}, {'sentence_id': 3, 'text': 'You should be proud that the farmers still managed to conduct their protest and the damages ended by this.', 'tones': [{'score': 0.502861, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 4, 'text': 'I would give full credit to them for conducting it this neat !', 'tones': []}, {'sentence_id': 5, 'text': 'Actually I admire them.', 'tones': [{'score': 0.628713, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.97759, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 6, 'text': 'No other political group could have done this with this much precision.', 'tones': [{'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 7, 'text': 'It was  a hard blow on BJP dictatorship ðŸ’ªðŸ’ª<br><br>No public was reported hurt.', 'tones': [{'score': 0.508359, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 8, 'text': 'It&#39;s sad a 24 year old protestor was shot in the head.', 'tones': [{'score': 0.856017, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 9, 'text': 'All criticising farmers should  go and find out who is that anti national criminal who shot him ðŸ˜�ðŸ˜� Again you should appreciate the effort and just try to imagine  the kind of great risks the farmers took.', 'tones': [{'score': 0.520452, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.647173, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 10, 'text': 'You should be brave and should posses a quality to belive in a cause.', 'tones': [{'score': 0.657439, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.646387, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 11, 'text': 'Spineless people lwill never understand that .', 'tones': [{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 12, 'text': 'So don&#39;t bother ðŸ˜�', 'tones': [{'score': 0.931034, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.916667, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
I'm The Batman,This reminded me of trump&#39;s supporters storming the US Capitol.,{'document_tone': {'tones': []}}
crazy insana gaming,deep sidhu murdabad lakha sudana murdabad,{'document_tone': {'tones': []}}
royal caliber,Any anti Patriots must be sentenced to death let the bhikaristan see,{'document_tone': {'tones': []}}
DHRUVPRASAD Nama,ab dekho CRPF kya haal karti hai inka,{'document_tone': {'tones': []}}
spiritxOp,They are not farmers,{'document_tone': {'tones': []}}
Raktim Barua,"This is an absolute disgrace, how dare they disrespect the Indian flag","{'document_tone': {'tones': [{'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.898327, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Sandesh M,"Kickout Sikh hooligans, radicalists",{'document_tone': {'tones': []}}
LIVE INDIA,Jaat wins Delhi.....,"{'document_tone': {'tones': [{'score': 0.827377, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Letâ€™s learn together ðŸ’—,"I donâ€™t think people are still independent, so ashamed","{'document_tone': {'tones': [{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
PINKU GOSWAMI,Koi bhi indian tiranga ko nhi utar phekega chahe use mar hi kiyu na de ..ek sardar jo shirf india ya ke liye jan lena or dena jante hain ..woh tiranga ko nhi uttar sakta uske hath nhi jayega ..,{'document_tone': {'tones': []}}
Sachin Singh,ðŸ˜¢ðŸ˜¢ðŸ˜¢ðŸ˜¦ðŸ˜§ðŸ˜§ðŸ˜§<br><b>I have no words</b> <br>ðŸ‡®ðŸ‡³ðŸ’”,{'document_tone': {'tones': []}}
Mudassar Iqbal,Khalistan zindabad!,{'document_tone': {'tones': []}}
Dr. Dharmendra saini,Yeh sahi kiya modi tu toh gaya,{'document_tone': {'tones': []}}
FOOD & TRAVEL,This is the opportunity gov is luking for now godi media will defame thm,{'document_tone': {'tones': []}}
Rahul Singh,And this Govt making people fool by speaking they will defeat China.ðŸ˜«,"{'document_tone': {'tones': [{'score': 0.739187, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Shabbir Ahmed,Indian farmers zindabad.. Modi &amp; godi media no more.. Form Pakistan,"{'document_tone': {'tones': [{'score': 0.640756, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Indian farmers zindabad.. Modi &amp; godi media no more..', 'tones': [{'score': 0.653194, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Form Pakistan', 'tones': [{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
Abhinav Chaudhary,They all are rich farmers as poor farmers donot have enough money and time for these kind of protest,"{'document_tone': {'tones': [{'score': 0.593555, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
get,The fake patriots are thos who  opposite flag raising and was silence  when a journalist expressed his happines when the jawans killed.... They raised the flag may be- cause of  continouse neglance from the government,"{'document_tone': {'tones': [{'score': 0.811599, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.761129, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'The fake patriots are thos who  opposite flag raising and was silence  when a journalist expressed his happines when the jawans killed....', 'tones': [{'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'They raised the flag may be- cause of  continouse neglance from the government', 'tones': [{'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.716301, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
Chetan Gaikwad,What a shame.,"{'document_tone': {'tones': [{'score': 0.931034, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 1.0, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
UR CHANNEL GUYS guys,Sikh bhai zindabadðŸ˜�ðŸ˜�,{'document_tone': {'tones': []}}
sakshi pal,any religious identity can&#39;t prevail over the national identity! It&#39;s our fundamental duty to protect and respect the national institutions. <br>There are some flag codes and we are obliged to abide by them!<br>I have supported the cause of our farmers till the date but such nuisance is unacceptable and deserves condemnation explicitly... <br>May peace prevails! ðŸ‡®ðŸ‡³âœŠ,"{'document_tone': {'tones': [{'score': 0.521553, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.784508, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'any religious identity can&#39;t prevail over the national identity!', 'tones': [{'score': 0.786991, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'It&#39;s our fundamental duty to protect and respect the national institutions.', 'tones': [{'score': 0.509368, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': '<br>There are some flag codes and we are obliged to abide by them!<br>I have supported the cause of our farmers till the date but such nuisance is unacceptable and deserves condemnation explicitly... <br>May peace prevails!', 'tones': []}, {'sentence_id': 3, 'text': 'ðŸ‡®ðŸ‡³âœŠ', 'tones': []}]}"
JSingh,Amit shah failed again. He has to be sacked.,"{'document_tone': {'tones': [{'score': 0.976766, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Amit shah failed again.', 'tones': [{'score': 0.690917, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'He has to be sacked.', 'tones': [{'score': 0.955584, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
maxio danish,"This is what government want.. Allow the farmers to rally, create chaos, show farmers are violent and turn the nation agaist them and finish.","{'document_tone': {'tones': [{'score': 0.547381, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Kaustab Paul,all of these are happening for whom ???? Modi shah are responsible for this,"{'document_tone': {'tones': [{'score': 0.775702, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Faisal Manzoor,Brave farmers ðŸ™�ðŸ™�ðŸ™�,"{'document_tone': {'tones': [{'score': 0.636541, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
arpit pawade,Meanwhile the man hoisting flag be like: kabhi kabhi lagta hain apunhich PM hain,"{'document_tone': {'tones': [{'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Ab,Ndtv and their supporters like mission accomplished...hurrah....fucking channel....it should be closed immediately....months of opposition has resulted into such incidents....pranay roy and his team should be immediately arrested,"{'document_tone': {'tones': [{'score': 0.82905, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
Rahul Vig,I don&#39;t see any female farmer protesting. Feminism?,"{'document_tone': {'tones': [{'score': 0.978371, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'I don&#39;t see any female farmer protesting.', 'tones': [{'score': 0.54173, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.856622, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'Feminism?', 'tones': []}]}"
Ashwak Hussain,Our Indian Flag is in the highest place.. farmers did not remove or replace Our Indian Flag with that Yellow flag<br>Indian Flag is still flying up .<br>The police blocked their rally which was agreed to take place before which created further choas. <br>Hope this choas ends by today,"{'document_tone': {'tones': [{'score': 0.84639, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Our Indian Flag is in the highest place.. farmers did not remove or replace Our Indian Flag with that Yellow flag<br>Indian Flag is still flying up .<br>The', 'tones': []}, {'sentence_id': 1, 'text': 'police blocked their rally which was agreed to take place before which created further choas.', 'tones': [{'score': 0.532616, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': '<br>Hope this choas ends by today', 'tones': [{'score': 0.526356, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.91961, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
Sejad Gogda,"à¤œà¤°à¤¾ à¤•à¥‚à¤› à¤­à¥€ à¤¬à¥‹à¤²à¤¨à¥‡ à¤¸à¥‡ à¤ªà¤¹à¤²à¥‡ à¤…à¤ªà¤¨à¥‡ à¤¹à¤¾à¤¥ à¤”à¤° à¤œà¥�à¤¬à¤¾à¤¨ à¤ªà¤° à¤²à¤—à¤¾à¤® à¤°à¤–à¤¾ à¤•à¤°à¥‹ à¤¨à¤¾ à¤®à¥�à¤°à¤¾à¤¦à¥‹à¤‚, à¤…à¤­à¥€ à¤¦à¤¿à¤²à¥�à¤¹à¥€ à¤•à¥‡ DIG ,IG ,Street PI, à¤µà¤—à¥‡à¤°à¤¹ à¤•à¥‡ à¤¬à¤¯à¤¾à¤¨ à¤®à¥‡à¤‚ à¤‰à¤¨ à¤²à¥‹à¤—à¥‹à¤‚ à¤¨à¥‡ à¤•à¤¹à¥€ à¤ªà¤° à¤­à¥€ à¤¸à¤¿à¤– à¤¯à¤¾ à¤…à¤¨à¥�à¤¯ à¤•à¥‹à¤ˆ à¤§à¤°à¥�à¤® à¤•à¥‡ à¤µà¥�à¤¯à¤•à¥�à¤¤à¤¿ à¤¦à¥�à¤µà¤¾à¤°à¤¾ à¤¤à¤¿à¤°à¤‚à¤—à¥‡ à¤•à¥€ à¤—à¥�à¤¸à¥�à¤¤à¤¾à¤–à¤¿ à¤•à¤¾ à¤œà¤¿à¤•à¥�à¤° à¤¨à¤¹à¥€à¤‚ à¤•à¤¿à¤¯à¤¾à¥¤ à¤‰à¤¨à¥�à¤¹à¥‹à¤‚à¤¨à¥‡ à¤…à¤ªà¤¨à¥‡ à¤¬à¤¯à¤¾à¤¨ à¤®à¥‡à¤‚ à¤¸à¤¿à¤°à¥�à¤« à¤‡à¤¤à¤¨à¤¾ à¤•à¤¹à¤¾ à¤•à¥€ à¤•à¥€à¤¸à¥€ à¤�à¤• à¤…à¤¸à¤®à¤¾à¤œà¤¿à¤• à¤¤à¤¤à¥�à¤µà¤¨à¥‡ à¤—à¥�à¤¸à¥�à¤¤à¤¾à¤–à¥€ à¤•à¥€ à¤¹à¥ˆà¤‚à¥¤à¤µà¤¹ à¤•à¥Œà¤¨ à¤¸à¥‡ à¤§à¤°à¥�à¤® à¤•à¤¾ à¤¹à¥ˆ à¤µà¤¹ à¤¨à¤¹à¥€à¤‚ à¤¬à¥‹à¤²à¥‡, à¤ªà¤¹à¤¨à¤¾à¤µà¥‡ à¤¸à¥‡ à¤•à¥€à¤¸à¥€ à¤•à¤¾ à¤§à¤°à¥�à¤® à¤¨à¤¹à¥€à¤‚ à¤ªà¤¹à¤šà¤¾à¤¨à¤¾ à¤œà¤¾à¤¤à¤¾ , à¤ˆà¤¸ à¤²à¤¿à¤� à¤•à¥€à¤¸à¥€ à¤�à¤• à¤§à¤°à¥�à¤® à¤•à¥‡ à¤²à¥‹à¤—à¥‹à¤‚ à¤•à¥‹ à¤Ÿà¤¾à¤°à¤—à¥‡à¤Ÿ à¤•à¤°à¤¨à¤¾ à¤¬à¤‚à¤¦ à¤•à¤°à¥‹ à¤­à¤•à¥�à¤¤à¥‹à¥¤",{'document_tone': {'tones': []}}
Prince Garg,Bhai aaj log NDTV Ko bhi Godi media bol rahe hai..,{'document_tone': {'tones': []}}
SLIME ADDA,Badd,{'document_tone': {'tones': []}}
SLIME ADDA,â�¤ï¸�,{'document_tone': {'tones': []}}
CR7,Plz don&#39;t hate farmers of india. In Karnataka no one will do this kind of protest. Only punjabi ðŸ˜  do this to show their power .,"{'document_tone': {'tones': [{'score': 0.606262, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.836844, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Plz don&#39;t hate farmers of india.', 'tones': [{'score': 0.500539, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 1, 'text': 'In Karnataka no one will do this kind of protest.', 'tones': [{'score': 0.575939, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 2, 'text': 'Only punjabi ðŸ˜\xa0 do this to show their power .', 'tones': []}]}"
Trash Beats,Ok so this is Khalistan andolan,{'document_tone': {'tones': []}}
J K,These are definitely not the farmers. I think enough is enough. In India democracy is being raped and taken for granted everyday. We need a Hitler&#39;s rule for a few years to knock these anti social elements.<br><br>This is a gross disrespect of India and it&#39;s flag. This needs to be addressed seriously by the government,"{'document_tone': {'tones': [{'score': 0.831718, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'These are definitely not the farmers.', 'tones': [{'score': 0.942582, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'I think enough is enough.', 'tones': [{'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'In India democracy is being raped and taken for granted everyday.', 'tones': []}, {'sentence_id': 3, 'text': 'We need a Hitler&#39;s rule for a few years to knock these anti social elements.<br><br>This', 'tones': []}, {'sentence_id': 4, 'text': 'is a gross disrespect of India and it&#39;s flag.', 'tones': []}, {'sentence_id': 5, 'text': 'This needs to be addressed seriously by the government', 'tones': [{'score': 0.660207, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
TAJENDER KHALISTANI,"ðŸ˜„ðŸ˜„ðŸ˜„<br>WAHE GURU, CHNGA KITTA<br>SUKHI LE LI<br>HINDU SUWRO KI<br>INDIA BANEGA KHALISTAN<br>Khalistan Jindabad<br><br>Regards<br>TAJENDER<br>+91 98117 64646",{'document_tone': {'tones': []}}
saraalikhan95,Jai hind ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³,{'document_tone': {'tones': []}}
Spread Knowledge,BOYCOTT NDTV !!,{'document_tone': {'tones': []}}
Shubham Pandey,"I have a feeling that Modi is going end like Indira Gadhi...<br>Edit:I said it bcz all the farmers have sons who are in indian army, police or high post like IAS and they will not keep quiet if their fathers will be exploited and Indira Gandhi was shot by a comando so u can see.<br>I am a proud Indian ðŸ‡®ðŸ‡³.<br>Jai hind ,mohommad, christ ,buddha, nanak ,mahavir jitne dharm hai sabki jai ho ðŸ‡®ðŸ‡³  and democracy.","{'document_tone': {'tones': [{'score': 0.710457, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'I have a feeling that Modi is going end like Indira Gadhi...<br>Edit:I said it bcz all the farmers have sons who are in indian army, police or high post like IAS and they will not keep quiet if their fathers will be exploited and Indira Gandhi was shot by a comando so u can see.<br>I', 'tones': []}, {'sentence_id': 1, 'text': 'am a proud Indian ðŸ‡®ðŸ‡³.<br>Jai', 'tones': [{'score': 0.855121, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 2, 'text': 'hind ,mohommad, christ ,buddha, nanak ,mahavir jitne dharm hai sabki jai ho ðŸ‡®ðŸ‡³  and democracy.', 'tones': []}]}"
22Noor RANDHAWA,"Remember, India when you raised your so called tiranga in our Harmandir Sahib (Golden temple), thats the same pain. But the truth is we used to rule the delhi to Afghanistan, and our flag used to be on the top the of Red fort even before your Indian flag was born","{'document_tone': {'tones': [{'score': 0.632334, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Remember, India when you raised your so called tiranga in our Harmandir Sahib (Golden temple), thats the same pain.', 'tones': [{'score': 0.724283, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'But the truth is we used to rule the delhi to Afghanistan, and our flag used to be on the top the of Red fort even before your Indian flag was born', 'tones': []}]}"
Mb pii27,Shameful <br>This is not a protest any<br>More,"{'document_tone': {'tones': [{'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
TAJENDER KHALISTANI,"ðŸ˜„ðŸ˜„ðŸ˜„<br>WAHE GURU, CHNGA KITTA<br>SUKHI LE LI<br>HINDU SUWRO KI<br>INDIA BANEGA KHALISTAN<br>Khalistan Jindabad<br>ðŸ˜‚ðŸ˜‚ðŸ˜‚<br>Regards<br>TAJENDER<br>+91 98117 64646",{'document_tone': {'tones': []}}
John Locker,"I have supported farmers since day 1. But this is just unbelievable, This is not right. No one and Nothing should replace the the Indian flag.","{'document_tone': {'tones': [{'score': 0.66463, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.84639, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'I have supported farmers since day 1.', 'tones': [{'score': 0.619397, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'But this is just unbelievable, This is not right.', 'tones': [{'score': 0.856622, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 2, 'text': 'No one and Nothing should replace the the Indian flag.', 'tones': []}]}"
Jeet,"What a shamefull act,, see the title of this video,, shameless ndtv",{'document_tone': {'tones': []}}
vivek sailor,We need Xi Jinping as our prime minister for only one week...ðŸ˜ŽðŸ˜ŽðŸ˜Ž,{'document_tone': {'tones': []}}
rakesh pillai,Drishti IAS is a youtube channel which went through detailed analysis of the farm bill it&#39;s a 3 hr vedio and the bill suggest that farmers can cell there produce to the   mandi and also decide the cost of the produce<br>Whereas contract farming provision is done not by force but by both parties concensess only <br>Correct me if I am wrong,"{'document_tone': {'tones': [{'score': 0.69572, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
poco,Kisaan zindabaadðŸ”¥,{'document_tone': {'tones': []}}
Atif Malik,"Modi its all because of u, if u will stick to government our India will break , step down","{'document_tone': {'tones': [{'score': 0.57108, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.6821, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Ishiqa Soni,They have no r8 to live in India,{'document_tone': {'tones': []}}
ThorySoft Tech,"à¤•à¤¿à¤¸à¤¾à¤¨ à¤¹à¤® à¤­à¥€ à¤¹à¥ˆ à¤²à¥‡à¤•à¤¿à¤¨ à¤�à¤¸à¥‡ à¤•à¤¿à¤¸à¤¾à¤¨à¥‹à¤‚ à¤•à¥‹ à¤—à¥‹à¤²à¥€ à¤®à¤¾à¤°à¤¨à¥‡ à¤•à¥€ à¤®à¤¾à¤‚à¤— à¤•à¤°à¤¤à¥‡ à¤¹à¥ˆ, à¤¤à¤¿à¤°à¤‚à¤—à¥‡ à¤¸à¥‡ à¤‰à¤ªà¤° à¤•à¥‹à¤ˆ à¤¨à¤¹à¥€à¤‚ à¤¦à¥‡à¤¶ à¤•à¥‹ à¤¨à¥�à¤•à¤¼à¤¸à¤¾à¤¨ à¤ªà¤¹à¥�à¤‚à¤šà¤¨à¥‡ à¤µà¤¾à¤²à¥‡ à¤•à¥‹ à¤¸à¤œà¤¾ à¤¦à¥‹",{'document_tone': {'tones': []}}
Satish Patil,No any flag in the world is as beautiful as tiranga ðŸ‡®ðŸ‡³ Jay Hind,"{'document_tone': {'tones': [{'score': 0.854682, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.647986, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Shreyas,à¤®à¥ˆà¤‚à¤¨à¥‡ à¤—à¤²à¤¤à¥€ à¤¸à¥‡ à¤•à¤­à¥€ à¤…à¤¨à¥�à¤¨à¤¦à¤¾à¤¤à¤¾ à¤•à¤¾ à¤…à¤¨à¥�à¤¨ à¤–à¤¾à¤¯à¤¾ à¤¹à¥‹ à¤¤à¥‹ à¤•à¤² à¤¸à¥�à¤¬à¤¹ à¤† à¤•à¤° à¤²à¥‡ à¤œà¤¾à¤¨à¤¾à¥¤ ðŸ™�,{'document_tone': {'tones': []}}
Ashish Vaidya,"ðŸ”¥ðŸ”¥Today I lost the inner Respect for all the Indian farmers . I WILL NEVER EVER Respect any farmer from now onwards till my last breath . Today farmers have hurt the pride of our and their own Nation too . India will never forget this unethical , brutal attack by farmers on their own Nation. If we have such farmers we don&#39;t need Pakistan and China to witness our down fall . And after today&#39;s incident I now think farmers deserve some hardships . Today they insulted our own Nation on international level ðŸ”¥ðŸ”¥","{'document_tone': {'tones': [{'score': 0.756086, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.527544, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'ðŸ”¥ðŸ”¥Today I lost the inner Respect for all the Indian farmers .', 'tones': [{'score': 0.740976, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.775702, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'I WILL NEVER EVER Respect any farmer from now onwards till my last breath .', 'tones': [{'score': 0.661919, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.591155, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 2, 'text': 'Today farmers have hurt the pride of our and their own Nation too .', 'tones': [{'score': 0.872576, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 3, 'text': 'India will never forget this unethical , brutal attack by farmers on their own Nation.', 'tones': [{'score': 0.569777, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 4, 'text': 'If we have such farmers we don&#39;t need Pakistan and China to witness our down fall .', 'tones': []}, {'sentence_id': 5, 'text': 'And after today&#39;s incident I now think farmers deserve some hardships .', 'tones': [{'score': 0.521414, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.716301, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 6, 'text': 'Today they insulted our own Nation on international level ðŸ”¥ðŸ”¥', 'tones': [{'score': 0.67166, 'tone_id': 'anger', 'tone_name': 'Anger'}]}]}"
Majeed Mx,hum la ka raha ga azadi ?,{'document_tone': {'tones': []}}
Maninder Singh,ðŸ’•ðŸ’•ðŸ’•ðŸ’•ðŸ’•,{'document_tone': {'tones': []}}
Vinny Ram,Singh don&#39;t play india open your eye we are not playing no more,{'document_tone': {'tones': []}}
Insane gaming,How the famers could go their and replace the indian flag<br>..<br>Where was the cope..<br>Nobody in this world has the right to replace our indian flag...<br>Very disappointed ....,{'document_tone': {'tones': []}}
