id,message,tone
134," The Farmer Unions Are Fully Alert To Get Three Farm Laws Repealed And MSP For All Crops In India  Highlights By: Balbir Singh Sooch-Sikh Vichar Manch  1.	The Farmer Unions Are Fully Alert To Get Three Farm Laws Repealed And Minimum support price (MSP) For All Crops In India.  2.	Protests to continue: Farmers: Will not appear before SC-appointed panel; protest is for indefinite time: Farmer unions  (i)	“Stating that they will not appear before the Supreme Court-appointed committee, farmers’ unions have claimed that members of the said panel are pro-government.  (ii)	“Members of SC panel are not dependable as they have been writing on how agriculture laws are pro-farmer,” Farmer unions added.  (iii)	Supreme Court can repeal the farm laws suo motu, they told a press conference.  (iv)	""We never demanded from SC to form a committee, the government is behind all this,"" said farmer leader Balbeer Singh Rajewal on the panel formed by court.  (v)	“Our protest will continue and it is for indefinite time.” The tractor march in Delhi on January 26 will be peaceful, they added.  (vi)	“We will go in meeting with the Centre on January 15,” the unions said.  (vii)	Earlier, farmer leaders welcomed the Supreme Court's order to stay the implementation of three farm laws on Tuesday, but said they would not call off their protest until the legislations are repealed.  (viii)	The Sanyukt Kisan Morcha, an umbrella body of around 40 protesting farmer unions, has called a meeting later in the day to decide the next course of action.  (ix)	The farmer leaders said they are not willing to participate in any proceedings before a committee appointed by the Supreme Court, but a formal decision on this will be taken by the Morcha.  (x)	""We welcome the court's order to stay the implementation of the farm laws, but we want a complete repeal of these laws,"" Abhimanyu Kohar, a senior leader of the Morcha, told PTI”. New Delhi, January 12, 2021 Tribune News Service, Chandigarh  3.	“The Supreme Court Tuesday, 12, 2021 suspended the implementation of the three farm laws until further notice, and set up a committee comprising experts to hear the parties and understand the ground situation. When told the farmer unions were not willing to appear before the committee, the bench said those “genuinely” interested in finding a solution would do so. The ruling came on a batch of petitions challenging the validity of the three farm laws that were enacted last September. The committee will comprise Bhupinder Singh Mann of the Bharatiya Kisan Union, Anil Ghanwat of Shetkari Sanghatana, Dr Pramod Kumar Joshi and agricultural economist Ashok Gulati” The Indian EXPRESS  4.	“Nobody Is Interested In The Judicial Process In India”: Harish Salve said with a heavy heart before Hon’ble Supreme Court of India:Highlights By: Balbir Singh Sooch-Sikh Vichar Manch  (i)	“12 Jan 2021 12:59 PM Salve (Harish Salve is an Indian senior advocate who practices at the Supreme Court of India. He served as the Solicitor General of India):  I say with a heavy heart that nobody is interested in the judicial process. https://www.livelaw.in/top-stories/farm-laws-and-farmers-protest-live-updates-from-supreme-court-168294  (ii)	12 Jan 2021 1:01 PM Salve: We don't have Dave, Phoolka and Colin Gonsalves today, though they said they represent nearly 400 protesters-Unions. This is really concerning” https://www.livelaw.in/top-stories/farm-laws-and-farmers-protest-live-updates-from-supreme-court-168294  (iii)	12 Jan 2021 12:59 PM CJI now turns to Senior Advocate Harish Salve. CJI : Where has (Dushyant) Dave gone now? Yesterday he said he will get back today  (iv)	12 Jan 2021 1:01 PM Salve: I don't know who ML Sharma represents. He has filed a petitioner in person and says negative things. We don't have Dave, Phoolka and Colin Gonsalves today, though they said they represent nearly 400 protesters-Unions. This is really concerning” https://www.livelaw.in/top-stories/farm-laws-and-farmers-protest-live-updates-from-supreme-court-168294  (v)	“Meanwhile, the Centre filed an affidavit in the Court detailing “two decades of deliberations” that went behind the framing of the laws. It underlined the “serious, sincere and constructive efforts” made by the government to engage with “the limited number” of farmers protesting the laws”. https://indianexpress.com/article/india/farmers-protest-live-updates-sc-hearing-petitions-farm-laws-ml-khattar-tomar-pm-modi-delhi-borders-7141536/  (vi)	13:21 (IST) 12 JAN 2021: SC seeks Centre's response on allegation of banned organisations infiltrating farmers' protests: The Supreme Court has asked the Centre to file an affidavit by tomorrow on whether banned organisations, namely 'Sikhs for Justice', have infiltrated the farmers' protests. The SC order came after P S Narasimha, who represents a petitioner supporting the farm laws, submitted the same. The Attorney General has said he will file the affidavit with Intelligence Bureau records.  (vii)	13:03 (IST) 12 JAN 2021: Hearing on farm laws: SC firm on forming committee, says willing to suspend the law but not indefinitely: https://indianexpress.com/article/india/farmers-protest-live-updates-sc-hearing-petitions-farm-laws-ml-khattar-tomar-pm-modi-delhi-borders-7141536/  (viii)	Farmers’ Protest Live Updates: SC suspends implementation of farm laws, sets up committee to hold talks: By: Express Web Desk | New Delhi | Updated: January 12, 2021 1:38:34 pm: https://indianexpress.com/article/india/farmers-protest-live-updates-sc-hearing-petitions-farm-laws-ml-khattar-tomar-pm-modi-delhi-borders-7141536/  The most relevant is added here to read all: Thanks https://www.facebook.com/photo/?fbid=3603812366320507&set=a.132674403434338 5.	“SC slams- criticize severely Centre on farm laws”: Comment By: Balbir Singh Sooch, Advocate, Ludhiana https://www.facebook.com/photo/?fbid=3603812366320507&set=a.132674403434338  Highlights Forwarded By: Balbir Singh Sooch-Sikh Vichar Manch  First Posted On: January 12, 2021, 21:11 IST  http://sikhvicharmanch.com/home.htm   https://www.facebook.com/balbir.singh.355  The Farmer Unions Are Fully Alert To Get Three Farm Laws Repealed And MSP For All Crops In India ","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'The Farmer Unions Are Fully Alert To Get Three Farm Laws Repealed And MSP For All Crops In India  Highlights By: Balbir Singh Sooch-Sikh Vichar Manch  1.', 'tones': []}, {'sentence_id': 1, 'text': 'The Farmer Unions Are Fully Alert To Get Three Farm Laws Repealed And Minimum support price (MSP) For All Crops In India.', 'tones': [{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 2, 'text': '2.\tProtests to continue: Farmers: Will not appear before SC-appointed panel; protest is for indefinite time: Farmer unions  (i)\t“Stating that they will not appear before the Supreme Court-appointed committee, farmers’ unions have claimed that members of the said panel are pro-government.', 'tones': [{'score': 0.540099, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 3, 'text': '(ii)\t“Members of SC panel are not dependable as they have been writing on how agriculture laws are pro-farmer,” Farmer unions added.', 'tones': []}, {'sentence_id': 4, 'text': '(iii)\tSupreme Court can repeal the farm laws suo motu, they told a press conference.', 'tones': []}, {'sentence_id': 5, 'text': '(iv)\t""We never demanded from SC to form a committee, the government is behind all this,"" said farmer leader Balbeer Singh Rajewal on the panel formed by court.', 'tones': [{'score': 0.751512, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 6, 'text': '(v)\t“Our protest will continue and it is for indefinite time.”', 'tones': [{'score': 0.549787, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 7, 'text': 'The tractor march in Delhi on January 26 will be peaceful, they added.', 'tones': []}, {'sentence_id': 8, 'text': '(vi)\t“We will go in meeting with the Centre on January 15,” the unions said.', 'tones': []}, {'sentence_id': 9, 'text': ""(vii)\tEarlier, farmer leaders welcomed the Supreme Court's order to stay the implementation of three farm laws on Tuesday, but said they would not call off their protest until the legislations are repealed."", 'tones': []}, {'sentence_id': 10, 'text': '(viii)\tThe Sanyukt Kisan Morcha, an umbrella body of around 40 protesting farmer unions, has called a meeting later in the day to decide the next course of action.', 'tones': [{'score': 0.546148, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 11, 'text': '(ix)\tThe farmer leaders said they are not willing to participate in any proceedings before a committee appointed by the Supreme Court, but a formal decision on this will be taken by the Morcha.', 'tones': []}, {'sentence_id': 12, 'text': '(x)\t""We welcome the court\'s order to stay the implementation of the farm laws, but we want a complete repeal of these laws,"" Abhimanyu Kohar, a senior leader of the Morcha, told PTI”.', 'tones': []}, {'sentence_id': 13, 'text': 'New Delhi, January 12, 2021 Tribune News Service, Chandigarh  3.\t“The Supreme Court Tuesday, 12, 2021 suspended the implementation of the three farm laws until further notice, and set up a committee comprising experts to hear the parties and understand the ground situation.', 'tones': [{'score': 0.636233, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 14, 'text': 'When told the farmer unions were not willing to appear before the committee, the bench said those “genuinely” interested in finding a solution would do so.', 'tones': []}, {'sentence_id': 15, 'text': 'The ruling came on a batch of petitions challenging the validity of the three farm laws that were enacted last September.', 'tones': [{'score': 0.670204, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 16, 'text': 'The committee will comprise Bhupinder Singh Mann of the Bharatiya Kisan Union, Anil Ghanwat of Shetkari Sanghatana, Dr Pramod Kumar Joshi and agricultural economist Ashok Gulati” The Indian EXPRESS  4.\t“Nobody Is Interested In The Judicial Process In India”: Harish Salve said with a heavy heart before Hon’ble Supreme Court of India:Highlights By: Balbir Singh Sooch-Sikh Vichar Manch  (i)\t“12 Jan 2021 12:59 PM Salve (Harish Salve is an Indian senior advocate who practices at the Supreme Court of India.', 'tones': []}, {'sentence_id': 17, 'text': 'He served as the Solicitor General of India):  I say with a heavy heart that nobody is interested in the judicial process.', 'tones': []}, {'sentence_id': 18, 'text': 'https://www.livelaw.in/top-stories/farm-laws-and-farmers-protest-live-updates-from-supreme-court-168294', 'tones': []}, {'sentence_id': 19, 'text': ""(ii)\t12 Jan 2021 1:01 PM Salve: We don't have Dave, Phoolka and Colin Gonsalves today, though they said they represent nearly 400 protesters-Unions."", 'tones': []}, {'sentence_id': 20, 'text': 'This is really concerning” https://www.livelaw.in/top-stories/farm-laws-and-farmers-protest-live-updates-from-supreme-court-168294', 'tones': [{'score': 0.554849, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 21, 'text': '(iii)\t12 Jan 2021 12:59 PM CJI now turns to Senior Advocate Harish Salve.', 'tones': []}, {'sentence_id': 22, 'text': 'CJI : Where has (Dushyant) Dave gone now?', 'tones': []}, {'sentence_id': 23, 'text': ""Yesterday he said he will get back today  (iv)\t12 Jan 2021 1:01 PM Salve: I don't know who ML Sharma represents."", 'tones': []}, {'sentence_id': 24, 'text': 'He has filed a petitioner in person and says negative things.', 'tones': []}, {'sentence_id': 25, 'text': ""We don't have Dave, Phoolka and Colin Gonsalves today, though they said they represent nearly 400 protesters-Unions."", 'tones': [{'score': 0.58393, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 26, 'text': 'This is really concerning” https://www.livelaw.in/top-stories/farm-laws-and-farmers-protest-live-updates-from-supreme-court-168294', 'tones': [{'score': 0.554849, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 27, 'text': '(v)\t“Meanwhile, the Centre filed an affidavit in the Court detailing “two decades of deliberations” that went behind the framing of the laws.', 'tones': [{'score': 0.594309, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 28, 'text': 'It underlined the “serious, sincere and constructive efforts” made by the government to engage with “the limited number” of farmers protesting the laws”.', 'tones': [{'score': 0.636458, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 29, 'text': 'https://indianexpress.com/article/india/farmers-protest-live-updates-sc-hearing-petitions-farm-laws-ml-khattar-tomar-pm-modi-delhi-borders-7141536/', 'tones': []}, {'sentence_id': 30, 'text': ""(vi)\t13:21 (IST) 12 JAN 2021: SC seeks Centre's response on allegation of banned organisations infiltrating farmers' protests: The Supreme Court has asked the Centre to file an affidavit by tomorrow on whether banned organisations, namely 'Sikhs for Justice', have infiltrated the farmers' protests."", 'tones': [{'score': 0.644721, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 31, 'text': 'The SC order came after P S Narasimha, who represents a petitioner supporting the farm laws, submitted the same.', 'tones': []}, {'sentence_id': 32, 'text': 'The Attorney General has said he will file the affidavit with Intelligence Bureau records.', 'tones': []}, {'sentence_id': 33, 'text': '(vii)\t13:03 (IST) 12 JAN 2021: Hearing on farm laws: SC firm on forming committee, says willing to suspend the law but not indefinitely: https://indianexpress.com/article/india/farmers-protest-live-updates-sc-hearing-petitions-farm-laws-ml-khattar-tomar-pm-modi-delhi-borders-7141536/', 'tones': [{'score': 0.689543, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 34, 'text': '(viii)\tFarmers’ Protest Live Updates: SC suspends implementation of farm laws, sets up committee to hold talks: By: Express Web Desk | New Delhi | Updated: January 12, 2021 1:38:34 pm: https://indianexpress.com/article/india/farmers-protest-live-updates-sc-hearing-petitions-farm-laws-ml-khattar-tomar-pm-modi-delhi-borders-7141536/', 'tones': []}, {'sentence_id': 35, 'text': 'The most relevant is added here to read all: Thanks https://www.facebook.com/photo/?fbid=3603812366320507&set=a.132674403434338 5.\t“SC slams- criticize severely Centre on farm laws”: Comment By: Balbir Singh Sooch, Advocate, Ludhiana https://www.facebook.com/photo/?fbid=3603812366320507&set=a.132674403434338', 'tones': []}, {'sentence_id': 36, 'text': 'Highlights Forwarded By: Balbir Singh Sooch-Sikh Vichar Manch  First Posted On: January 12, 2021, 21:11 IST  http://sikhvicharmanch.com/home.htm', 'tones': []}, {'sentence_id': 37, 'text': 'https://www.facebook.com/balbir.singh.355', 'tones': []}, {'sentence_id': 38, 'text': 'The Farmer Unions Are Fully Alert To Get Three Farm Laws Repealed And MSP For All Crops In India', 'tones': [{'score': 0.638987, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
135,,{'document_tone': {'tones': []}}
136,,{'document_tone': {'tones': []}}
137,It's true.. everyone saw.. only blind bhakt followers of rNDTV and communists will not believe all other news channel and reports.,"{'document_tone': {'tones': [{'score': 0.555313, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
138,,{'document_tone': {'tones': []}}
139,Is it not so? Farmers protesting are right and it's der right. But ishwar ki kasam khe ke koi bol de ki separatist soch wale nhi ghuse the bich me?,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Is it not so?', 'tones': []}, {'sentence_id': 1, 'text': ""Farmers protesting are right and it's der right."", 'tones': []}, {'sentence_id': 2, 'text': 'But ishwar ki kasam khe ke koi bol de ki separatist soch wale nhi ghuse the bich me?', 'tones': []}]}"
140,,{'document_tone': {'tones': []}}
141,Khalistanis hand very clearly seen in farners protest. Antinationals supported protest has no value.,"{'document_tone': {'tones': [{'score': 0.989922, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Khalistanis hand very clearly seen in farners protest.', 'tones': [{'score': 0.97759, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Antinationals supported protest has no value.', 'tones': [{'score': 0.543345, 'tone_id': 'anger', 'tone_name': 'Anger'}]}]}"
142,Protesters branding Sikh           Khalisthan vadi Muslim     terrorist Writer        urban nexal Politician.  Corrupt Officials.     ED IT will answer,"{'document_tone': {'tones': [{'score': 0.519772, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.930128, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Protesters branding Sikh           Khalisthan vadi Muslim     terrorist Writer        urban nexal Politician.', 'tones': []}, {'sentence_id': 1, 'text': 'Corrupt Officials.', 'tones': [{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'ED IT will answer', 'tones': [{'score': 0.982476, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
143,,{'document_tone': {'tones': []}}
144,"BJP RSS alliance and its Andh Bhagat all are terrorists. Fearing for India and its future looks dense until these idiot terrorists not being removed from PMship and put into jailed for sake of Indians destiny. Otherwise these idiots are being spreads hatred enough to destroy harmony in all communities in India. Wow what a shameful parameter Whoever opposed BJP RSS idiots are called terrorists, Khalistani, anti national but who gave them certificates as nationalist ? If Sikh Khalsa is called Khalistani same if Hindu is called Hindustani then how Khalsa become terrorists and Hindu becomes nationalist. Shame on these BJP RSS idiot terrorists who spreading hatred against humanity and divide communities. “ For god sake please wake up now otherwise it’s too late”. We all will be held responsible for this silence and our up coming generations will not spare us forced them to putting in slavery.","{'document_tone': {'tones': [{'score': 0.636076, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.570543, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.596189, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.791924, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'BJP RSS alliance and its Andh Bhagat all are terrorists.', 'tones': [{'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Fearing for India and its future looks dense until these idiot terrorists not being removed from PMship and put into jailed for sake of Indians destiny.', 'tones': [{'score': 0.729301, 'tone_id': 'fear', 'tone_name': 'Fear'}]}, {'sentence_id': 2, 'text': 'Otherwise these idiots are being spreads hatred enough to destroy harmony in all communities in India.', 'tones': [{'score': 0.856606, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 3, 'text': 'Wow what a shameful parameter Whoever opposed BJP RSS idiots are called terrorists, Khalistani, anti national but who gave them certificates as nationalist ?', 'tones': [{'score': 0.559238, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 4, 'text': 'If Sikh Khalsa is called Khalistani same if Hindu is called Hindustani then how Khalsa become terrorists and Hindu becomes nationalist.', 'tones': [{'score': 0.67731, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.746925, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 5, 'text': 'Shame on these BJP RSS idiot terrorists who spreading hatred against humanity and divide communities.', 'tones': [{'score': 0.630989, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 6, 'text': '“ For god sake please wake up now otherwise it’s too late”.', 'tones': []}, {'sentence_id': 7, 'text': 'We all will be held responsible for this silence and our up coming generations will not spare us forced them to putting in slavery.', 'tones': [{'score': 0.543112, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
145,Lol??,"{'document_tone': {'tones': [{'score': 1.0, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
146,Next for sale : ZOO parks,{'document_tone': {'tones': []}}
147,Indian Media ,"{'document_tone': {'tones': [{'score': 0.519445, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
148,That is the reality,"{'document_tone': {'tones': [{'score': 0.898327, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
149,"As per bhakt logic,  Muslims = Jihadi Christians = Naxals Tribals = Maoists Sikhs = Khalistani Dalits = ?? Waiting","{'document_tone': {'tones': [{'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
150,,{'document_tone': {'tones': []}}
151,SC affected with Modi gov.,{'document_tone': {'tones': []}}
152,https://youtu.be/xrU_m0h04SI,{'document_tone': {'tones': []}}
153,Explain this https://www.timesnownews.com/india/article/sikh-outfit-sfj-announces-reward-of-usd-250000-for-punjab-farmers-hoisting-khalistan-flag-at-india-gate/706583,"{'document_tone': {'tones': [{'score': 0.982476, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
154,https://www.hindustantimes.com/india-news/farmers-are-annadatas-allegations-should-not-be-made-against-them-rajnath-singh/story-xwT9F9xr8ErMhTckVVST5N.html,{'document_tone': {'tones': []}}
155,Incompetent Government can claim anything ,"{'document_tone': {'tones': [{'score': 0.546961, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.968123, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
156,,{'document_tone': {'tones': []}}
157,Put them in Tihar jail..,{'document_tone': {'tones': []}}
158,"#Shameless govt, party and the followers","{'document_tone': {'tones': [{'score': 0.602368, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
159,#supportfarmerschallenges,{'document_tone': {'tones': []}}
160,BJP lost the love of  Punjab ,"{'document_tone': {'tones': [{'score': 0.530129, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
161,Old story of the BJP ,{'document_tone': {'tones': []}}
162,,{'document_tone': {'tones': []}}
163,,{'document_tone': {'tones': []}}
164,Government is anti- people.,{'document_tone': {'tones': []}}
165,And idiots have infiltrated the government.  #PMisanIdiot ,"{'document_tone': {'tones': [{'score': 0.806054, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'And idiots have infiltrated the government.', 'tones': [{'score': 0.80852, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 1, 'text': '#PMisanIdiot', 'tones': []}]}"
166,Ranga-Bila murdabad,{'document_tone': {'tones': []}}
167,Kisaan jindabad,{'document_tone': {'tones': []}}
168,Shameless govt......,"{'document_tone': {'tones': [{'score': 0.630047, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
169,Khalistan....pakistan......musalmaan,{'document_tone': {'tones': []}}
170,Corrupt industrialists and incompetent leaders have infiltrated the government. ,"{'document_tone': {'tones': [{'score': 0.536538, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.793846, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
171,Jai jawan jai kisan,{'document_tone': {'tones': []}}
172,Scripted government,"{'document_tone': {'tones': [{'score': 0.516536, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
173,Shameless allegations. Can be more practical.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Shameless allegations.', 'tones': []}, {'sentence_id': 1, 'text': 'Can be more practical.', 'tones': [{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
174,"???? ??????? ?? ????? ???? ??? ?? ???????, ??????, ??????????, ?????????, ????????????? ?? ???? ?? ??? ??? ?? ?? Oooo ?? ????, ??????? ??????? ?? ??? ?? ????????",{'document_tone': {'tones': []}}
175,MAY B Just like ISI INFILTRATED GOVT,"{'document_tone': {'tones': [{'score': 0.584825, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.995754, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
176,Brand New tractors from showroom without even having registration plate .poor farmers ???????,"{'document_tone': {'tones': [{'score': 0.562995, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.966403, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Brand New tractors from showroom without even having registration plate .poor', 'tones': [{'score': 0.634708, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.786991, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'farmers ???????', 'tones': []}]}"
177,"Who bring khalistani, ????",{'document_tone': {'tones': []}}
178,Fakeau jhumla jhoota idiot joker ??,"{'document_tone': {'tones': [{'score': 0.81213, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
179,Govt shud find new tactic,"{'document_tone': {'tones': [{'score': 0.606645, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
180,Rapists nd Murderers sitting in Parliament r calling farmers (anna dattas) terrorists,"{'document_tone': {'tones': [{'score': 0.696379, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
181,#TakeBackFarmLaws,{'document_tone': {'tones': []}}
182,#StandWithFarmers,{'document_tone': {'tones': []}}
183,#FarmersDoneWithModiJumlas,{'document_tone': {'tones': []}}
184,Idiots have entered administration.  Well that doesn't mean everyone in administration is idiot. Some idiots have.,"{'document_tone': {'tones': [{'score': 0.842414, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.936899, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Idiots have entered administration.', 'tones': [{'score': 0.762245, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 1, 'text': ""Well that doesn't mean everyone in administration is idiot."", 'tones': [{'score': 0.819349, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 2, 'text': 'Some idiots have.', 'tones': [{'score': 0.994446, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
185,Alien?? bhi ????,{'document_tone': {'tones': []}}
186,So what,{'document_tone': {'tones': []}}
187,,{'document_tone': {'tones': []}}
188,,{'document_tone': {'tones': []}}
